Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,ClientNum,Predictions - Churn or Not,Predictions- Probability to Churn,Predictions - Churn or Not Desc,Actual_Result
55,F,2,Unknown,Single,Less than $40K,Blue,36,3,1,2,2850.0,2517,333.0,0.625,4320,85,0.735,0.883,711515433,1,99.973264059669,Attrition,Attrition
43,F,4,Unknown,Married,Less than $40K,Blue,24,6,2,3,1679.0,951,728.0,0.706,2492,43,0.593,0.566,719894433,0,2.6913753698842613,Existing,Existing
50,F,4,Unknown,Married,Less than $40K,Blue,45,4,1,4,1488.0,755,733.0,0.783,4451,65,0.711,0.507,811697958,1,99.93755486191577,Attrition,Attrition
37,F,2,Uneducated,Single,$40K - $60K,Blue,27,1,3,2,3050.0,2517,533.0,1.177,4698,75,0.923,0.825,714714558,1,99.86323745584589,Attrition,Attrition
44,M,2,Graduate,Married,$60K - $80K,Blue,36,3,1,2,4141.0,1424,2717.0,0.574,3512,65,0.477,0.344,715357308,1,99.91340848742729,Attrition,Attrition
36,F,3,Uneducated,Single,Less than $40K,Blue,22,3,3,1,2784.0,2378,406.0,0.525,2021,57,0.676,0.854,713597658,1,96.15031014311548,Attrition,Existing
49,F,3,Graduate,Single,Less than $40K,Blue,36,5,3,3,2188.0,1067,1121.0,0.618,4537,66,0.435,0.488,716370258,1,99.89049315180975,Attrition,Attrition
38,M,2,Unknown,Married,$40K - $60K,Blue,31,3,2,2,2919.0,2192,727.0,1.073,2399,57,0.966,0.751,711199008,1,99.88759416763453,Attrition,Attrition
56,M,2,Graduate,Single,$60K - $80K,Blue,36,3,2,2,18776.0,0,18776.0,0.81,4464,75,0.596,0.0,710102208,1,99.7269582689483,Attrition,Attrition
39,M,2,Uneducated,Married,Less than $40K,Blue,34,4,2,4,3702.0,1118,2584.0,1.04,2585,64,0.778,0.302,715023333,1,98.2108189973895,Attrition,Attrition
54,F,2,Unknown,Married,Unknown,Blue,49,2,4,3,1812.0,1798,14.0,0.735,2921,44,0.692,0.992,816476658,0,0.49096180909910203,Existing,Existing
44,F,2,Graduate,Married,Less than $40K,Blue,39,5,1,0,6861.0,2101,4760.0,0.464,3974,63,0.909,0.306,804577833,1,99.9284141196304,Attrition,Attrition
37,F,2,Uneducated,Married,Unknown,Blue,22,4,3,3,7927.0,996,6931.0,0.521,4094,85,0.771,0.126,718469658,1,99.92213203767709,Attrition,Attrition
57,M,1,High School,Married,$40K - $60K,Blue,48,5,1,3,2544.0,1927,617.0,0.939,1346,30,0.364,0.757,710429358,1,99.65999885801176,Attrition,Attrition
47,M,4,Post-Graduate,Divorced,$60K - $80K,Blue,36,4,2,5,20237.0,1593,18644.0,0.811,15041,102,1.0,0.079,789237333,1,99.65791417360947,Attrition,Attrition
49,F,3,High School,Single,Unknown,Silver,36,3,2,2,31631.0,0,31631.0,0.632,3418,58,0.758,0.0,713389233,1,97.87205899263277,Attrition,Attrition
52,F,2,Unknown,Single,$40K - $60K,Blue,44,2,3,3,9017.0,2359,6658.0,0.895,4552,81,0.8,0.262,710832108,1,99.2419861748345,Attrition,Attrition
35,F,4,High School,Single,Unknown,Blue,24,5,2,4,16915.0,1679,15236.0,0.834,2795,55,0.833,0.099,717585858,1,98.24248356947008,Attrition,Attrition
50,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,3,4,1,3468.0,2221,1247.0,0.783,14222,122,0.627,0.64,712912233,1,99.93845323560504,Attrition,Attrition
50,F,2,High School,Married,Less than $40K,Blue,36,6,2,1,1438.3,0,1438.3,0.909,4697,82,0.907,0.0,779926608,1,99.80639176931967,Attrition,Attrition
35,F,4,High School,Single,Less than $40K,Blue,25,5,2,3,2684.0,1658,1026.0,0.669,4657,76,1.0,0.618,711099408,1,99.94776790186114,Attrition,Attrition
55,F,2,Graduate,Unknown,Less than $40K,Blue,36,5,1,2,2712.0,1617,1095.0,0.715,4858,73,0.738,0.596,716303583,1,99.96317809508452,Attrition,Attrition
65,M,0,High School,Married,Less than $40K,Blue,56,6,3,1,2621.0,1858,763.0,0.987,2148,47,1.043,0.709,710687508,1,99.3591815874995,Attrition,Attrition
65,M,0,Graduate,Single,Less than $40K,Blue,56,6,1,3,2717.0,0,2717.0,0.736,3150,59,0.475,0.0,708887433,1,99.10587514433968,Attrition,Attrition
58,F,2,College,Single,Less than $40K,Blue,36,6,4,0,2212.0,1902,310.0,0.691,4976,79,0.975,0.86,714557583,1,99.97643194048926,Attrition,Attrition
45,M,3,Unknown,Single,Less than $40K,Blue,36,2,1,0,2326.0,642,1684.0,0.814,5413,90,0.765,0.276,712874433,1,99.95768089441319,Attrition,Attrition
43,F,2,Graduate,Divorced,Less than $40K,Blue,30,4,2,4,2351.0,2127,224.0,0.703,4278,71,0.821,0.905,788638908,1,99.89448752949757,Attrition,Attrition
31,M,1,Unknown,Married,Less than $40K,Blue,36,3,3,3,1868.0,1515,353.0,1.359,2229,35,0.667,0.811,711809283,1,97.1156336066002,Attrition,Attrition
48,F,4,College,Married,$40K - $60K,Blue,37,3,6,2,1792.0,933,859.0,0.821,4120,78,0.773,0.521,716186883,1,99.9438906461639,Attrition,Attrition
50,M,1,High School,Married,$80K - $120K,Blue,36,6,3,2,10588.0,994,9594.0,0.786,4623,84,0.585,0.094,718542858,1,99.94714156630596,Attrition,Attrition
51,M,2,High School,Married,$80K - $120K,Blue,41,5,2,3,14902.0,0,14902.0,0.312,2038,39,0.625,0.0,721126833,0,6.565178679241093,Existing,Existing
50,M,4,Unknown,Married,$80K - $120K,Blue,45,2,1,3,34516.0,1466,33050.0,0.693,7223,87,0.611,0.042,820036533,1,99.80825253789797,Attrition,Attrition
62,F,1,Graduate,Single,Less than $40K,Blue,56,1,2,1,3109.0,0,3109.0,1.054,5470,72,0.674,0.0,798553158,0,17.707280947028295,Existing,Existing
30,F,0,Unknown,Married,Less than $40K,Blue,19,5,1,4,2898.0,0,2898.0,1.154,2632,64,0.778,0.0,709150608,1,99.59949223646966,Attrition,Attrition
41,M,3,Uneducated,Married,$40K - $60K,Blue,28,3,3,4,11091.0,0,11091.0,0.522,1234,34,0.308,0.0,787460883,1,59.06372933117328,Attrition,Existing
47,F,4,Graduate,Divorced,Less than $40K,Blue,42,1,3,3,5798.0,2517,3281.0,0.58,1860,43,0.433,0.434,814483608,0,0.1169370150854916,Existing,Existing
58,M,4,Graduate,Married,$60K - $80K,Blue,36,6,2,4,5967.0,2350,3617.0,0.543,1426,29,0.812,0.394,718708908,1,99.79920608890984,Attrition,Attrition
45,F,3,Uneducated,Divorced,Less than $40K,Blue,36,5,1,0,2697.0,2216,481.0,0.681,4063,75,0.786,0.822,716825808,1,99.98097821779318,Attrition,Attrition
53,M,2,Graduate,Single,$120K +,Blue,36,3,2,2,18551.0,1434,17117.0,1.149,5364,90,0.765,0.077,709296558,1,99.8066226670216,Attrition,Attrition
54,F,2,Post-Graduate,Single,Less than $40K,Blue,43,2,3,2,4917.0,0,4917.0,0.972,9442,69,0.917,0.0,713347608,0,0.20427997595085942,Existing,Existing
47,F,4,Post-Graduate,Unknown,$40K - $60K,Blue,36,6,2,3,2216.0,1800,416.0,0.751,4711,83,0.694,0.812,714965958,1,99.95752578074149,Attrition,Attrition
48,M,2,Post-Graduate,Married,$40K - $60K,Blue,42,3,2,0,1898.0,0,1898.0,0.838,3513,59,0.686,0.0,719025333,1,95.51860895241381,Attrition,Attrition
43,M,5,Uneducated,Married,$60K - $80K,Blue,36,6,2,4,2621.0,598,2023.0,0.967,4852,85,0.771,0.228,767256933,1,99.62971050556037,Attrition,Attrition
49,F,2,Uneducated,Married,Less than $40K,Blue,37,6,3,3,9723.0,2459,7264.0,0.444,1258,24,1.0,0.253,709328733,1,99.58033417067814,Attrition,Attrition
50,F,3,High School,Married,Less than $40K,Blue,38,4,3,4,1438.3,0,1438.3,1.084,4740,81,0.653,0.0,710760258,1,99.8526561044544,Attrition,Attrition
55,F,1,High School,Single,$40K - $60K,Blue,47,2,3,1,2343.0,1780,563.0,0.792,5167,78,0.773,0.76,712968708,1,99.93138230591899,Attrition,Attrition
28,F,0,Unknown,Single,Unknown,Blue,13,5,3,2,21691.0,661,21030.0,0.767,2534,51,0.962,0.03,794562783,1,96.81122227960765,Attrition,Attrition
41,M,3,Post-Graduate,Married,$60K - $80K,Blue,34,4,2,2,2624.0,1319,1305.0,0.768,4189,74,0.609,0.503,787573683,1,99.93343692873127,Attrition,Attrition
60,M,0,High School,Single,$40K - $60K,Blue,36,5,3,2,5420.0,0,5420.0,0.81,3477,60,0.622,0.0,720964683,1,98.41008227788515,Attrition,Attrition
55,F,1,College,Unknown,Less than $40K,Blue,36,4,2,4,1928.0,1125,803.0,0.911,2190,30,0.667,0.584,713750583,1,68.39289789541671,Attrition,Attrition
48,M,2,Doctorate,Single,$60K - $80K,Blue,43,2,1,1,8086.0,0,8086.0,0.792,4775,78,0.66,0.0,809844108,1,99.90346833806085,Attrition,Attrition
49,M,3,High School,Single,$40K - $60K,Blue,36,1,3,4,4601.0,0,4601.0,0.962,9610,76,0.689,0.0,718840833,0,0.9360567309992647,Existing,Existing
52,F,2,Post-Graduate,Married,Less than $40K,Blue,40,2,2,1,5207.0,1121,4086.0,0.578,7153,84,0.647,0.215,717535083,1,99.77905403023269,Attrition,Attrition
45,F,4,Graduate,Unknown,Unknown,Blue,36,4,1,3,3416.0,727,2689.0,0.58,4121,83,0.729,0.213,720008133,1,99.97168032182209,Attrition,Attrition
37,M,2,Uneducated,Divorced,Less than $40K,Silver,36,3,3,2,11568.0,1846,9722.0,0.755,1701,44,1.095,0.16,719914908,1,99.93967949960421,Attrition,Attrition
65,F,0,Graduate,Married,$40K - $60K,Blue,56,5,3,0,2961.0,1570,1391.0,0.908,1937,57,0.781,0.53,789467508,1,99.94840236675309,Attrition,Attrition
32,M,2,Graduate,Married,$80K - $120K,Blue,36,2,1,2,25438.0,1907,23531.0,0.741,16485,104,0.793,0.075,718123608,1,99.97523639263675,Attrition,Attrition
40,F,3,Graduate,Single,Less than $40K,Blue,31,4,2,3,2016.0,978,1038.0,0.736,4379,78,0.95,0.485,720092283,1,99.9505703137919,Attrition,Attrition
53,M,4,College,Unknown,$60K - $80K,Blue,44,5,3,1,7026.0,1728,5298.0,0.669,3935,66,1.0,0.246,716204883,1,99.9547317468452,Attrition,Attrition
47,M,3,High School,Married,$60K - $80K,Blue,39,2,3,2,10061.0,0,10061.0,0.787,2802,52,0.529,0.0,718626033,0,1.8878594992298314,Existing,Existing
29,M,2,High School,Married,$80K - $120K,Blue,15,6,2,2,4158.0,1635,2523.0,0.778,1678,37,0.542,0.393,787456608,1,99.96175920880165,Attrition,Attrition
39,M,2,High School,Unknown,$60K - $80K,Blue,32,3,2,2,1715.0,0,1715.0,0.896,5910,91,0.517,0.0,714811533,1,98.49374686370314,Attrition,Attrition
50,M,4,Graduate,Single,$80K - $120K,Blue,36,3,2,4,14804.0,1696,13108.0,0.959,15237,111,0.734,0.115,715756683,1,99.70906326406241,Attrition,Attrition
35,F,2,Graduate,Married,$40K - $60K,Blue,27,5,2,3,1613.0,1085,528.0,0.659,5000,85,0.848,0.673,788418933,1,99.87250268795562,Attrition,Attrition
37,F,1,Graduate,Married,Less than $40K,Blue,19,2,3,2,5843.0,1346,4497.0,0.641,13299,95,0.863,0.23,713330133,1,99.94660594668517,Attrition,Attrition
54,M,3,High School,Single,$80K - $120K,Blue,47,3,1,2,16494.0,1348,15146.0,0.759,1302,36,0.385,0.082,790128033,1,99.2227993243182,Attrition,Attrition
50,F,1,Uneducated,Single,Less than $40K,Blue,37,3,2,4,1838.0,0,1838.0,0.743,2461,47,1.136,0.0,711116133,0,12.91056931832161,Existing,Existing
52,M,3,Graduate,Single,$60K - $80K,Blue,46,4,2,2,9357.0,1285,8072.0,0.694,4173,77,0.711,0.137,711148308,1,99.9420065583595,Attrition,Attrition
56,M,4,Uneducated,Single,Less than $40K,Blue,36,3,2,2,3864.0,1654,2210.0,0.491,1470,42,0.235,0.428,709230708,1,95.1502571172699,Attrition,Attrition
54,M,2,Unknown,Married,$80K - $120K,Blue,43,6,3,2,5774.0,1519,4255.0,0.458,4444,70,0.667,0.263,708776658,1,99.91362422518978,Attrition,Attrition
54,F,3,Uneducated,Married,$40K - $60K,Blue,49,3,1,3,1626.0,0,1626.0,0.664,4830,87,0.642,0.0,821356083,1,99.91114969260934,Attrition,Attrition
45,M,2,Graduate,Married,$40K - $60K,Blue,36,2,1,3,3735.0,2113,1622.0,0.684,7059,82,0.577,0.566,715170183,1,99.83963501740342,Attrition,Attrition
45,M,4,High School,Divorced,Less than $40K,Blue,34,4,2,3,3489.0,2517,972.0,0.721,2684,39,0.56,0.721,780720258,0,3.074279479710396,Existing,Existing
40,F,4,Post-Graduate,Married,Less than $40K,Blue,36,4,1,3,2316.0,1510,806.0,0.554,3471,63,0.75,0.652,720432858,1,99.91041764264644,Attrition,Attrition
42,F,5,Unknown,Single,Less than $40K,Blue,30,2,3,3,8325.0,0,8325.0,0.823,8198,90,0.915,0.0,788618208,0,47.5860535595494,Existing,Attrition
52,F,2,High School,Single,Less than $40K,Blue,40,3,1,3,1960.0,1428,532.0,0.57,3782,64,0.641,0.729,711787383,1,99.90399297170275,Attrition,Attrition
48,F,3,Post-Graduate,Married,Less than $40K,Silver,40,6,3,3,13991.0,1580,12411.0,0.864,4100,74,0.721,0.113,718270833,1,99.7660886985676,Attrition,Attrition
45,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,3,4753.0,0,4753.0,0.856,3895,71,0.578,0.0,715779333,1,99.34535578606106,Attrition,Attrition
54,M,4,Uneducated,Single,$80K - $120K,Blue,42,5,2,2,11742.0,0,11742.0,0.621,4053,70,0.556,0.0,771433608,1,99.73039573196222,Attrition,Attrition
49,F,4,Uneducated,Married,Unknown,Blue,38,4,2,1,2542.0,850,1692.0,0.723,4972,79,0.717,0.334,719153433,1,99.90317424081535,Attrition,Attrition
32,M,1,Unknown,Single,$40K - $60K,Blue,24,6,2,3,10060.0,2322,7738.0,0.894,2184,63,1.032,0.231,717707133,1,99.86028650186354,Attrition,Attrition
40,F,4,High School,Single,Less than $40K,Blue,36,5,5,3,2932.0,1664,1268.0,0.612,4795,82,0.708,0.568,825368658,1,99.92319486840883,Attrition,Attrition
48,M,2,Unknown,Married,$80K - $120K,Blue,37,4,3,3,6593.0,0,6593.0,0.667,3520,69,0.769,0.0,780657708,1,99.81538052707317,Attrition,Attrition
33,F,0,Unknown,Married,Less than $40K,Blue,28,4,2,4,1438.3,0,1438.3,0.916,2914,70,0.591,0.0,811005858,1,97.46341331784554,Attrition,Attrition
42,M,3,High School,Single,$80K - $120K,Silver,32,3,3,3,34516.0,1396,33120.0,0.688,3748,62,0.938,0.04,711832533,1,99.8153235176114,Attrition,Attrition
51,F,1,College,Divorced,Less than $40K,Blue,42,3,2,3,4002.0,1669,2333.0,0.702,2024,53,1.12,0.417,711226758,1,99.47437264699647,Attrition,Attrition
36,F,4,High School,Married,Less than $40K,Blue,36,4,1,3,4277.0,1578,2699.0,0.84,1855,49,1.042,0.369,721304133,1,99.95696196193377,Attrition,Attrition
42,F,4,College,Married,Unknown,Blue,23,3,3,2,7102.0,0,7102.0,0.599,4083,68,0.744,0.0,715821183,1,99.80341871099935,Attrition,Attrition
43,F,4,Graduate,Single,$40K - $60K,Blue,35,5,2,2,2303.0,722,1581.0,0.807,4469,80,0.778,0.314,789990333,1,99.86656673737691,Attrition,Attrition
50,M,4,Unknown,Married,$40K - $60K,Blue,35,6,1,5,12914.0,1227,11687.0,0.392,2082,54,0.459,0.095,780126033,1,92.76262657059809,Attrition,Existing
36,M,2,Doctorate,Single,$40K - $60K,Blue,26,4,3,2,2845.0,2517,328.0,0.686,2396,51,0.5,0.885,718934058,0,38.508785210588705,Existing,Attrition
56,F,3,Post-Graduate,Single,$40K - $60K,Blue,36,2,1,1,3005.0,1660,1345.0,0.88,4586,72,0.756,0.552,711333933,1,99.89532951468328,Attrition,Attrition
48,F,1,Unknown,Single,Less than $40K,Blue,40,3,1,2,3251.0,2517,734.0,0.739,2483,50,0.471,0.774,720824883,0,22.42120342178303,Existing,Existing
49,M,2,Unknown,Married,$120K +,Blue,34,5,4,2,27732.0,1623,26109.0,0.452,1413,31,0.722,0.059,714002658,1,99.20877753332192,Attrition,Attrition
47,M,1,Doctorate,Divorced,$60K - $80K,Blue,42,5,2,0,20979.0,1800,19179.0,0.906,1178,27,0.929,0.086,806165208,1,99.9718070360419,Attrition,Attrition
51,F,1,Graduate,Married,Less than $40K,Blue,44,6,2,0,6160.0,2258,3902.0,0.717,3986,80,0.6,0.367,766456683,1,99.96310999070066,Attrition,Attrition
46,F,1,High School,Married,Less than $40K,Blue,37,4,2,2,2532.0,1487,1045.0,0.581,4143,71,1.029,0.587,716236683,1,99.93078671348626,Attrition,Attrition
51,M,4,Uneducated,Single,$120K +,Silver,39,5,2,1,34516.0,1959,32557.0,0.888,3997,54,0.929,0.057,712000758,1,99.51403518937782,Attrition,Attrition
50,F,1,Uneducated,Single,Less than $40K,Blue,37,6,1,1,1837.0,665,1172.0,0.844,4752,88,0.66,0.362,711883833,1,99.93002919632065,Attrition,Attrition
52,M,2,Graduate,Divorced,$60K - $80K,Blue,34,2,1,1,4813.0,0,4813.0,0.693,7477,91,0.655,0.0,779456508,1,99.78419892439504,Attrition,Attrition
47,F,1,High School,Married,Unknown,Blue,43,4,2,2,1828.0,1517,311.0,0.661,4542,82,0.577,0.83,823840458,1,99.93900618824505,Attrition,Attrition
43,M,3,Uneducated,Unknown,$40K - $60K,Blue,38,5,4,2,9449.0,1914,7535.0,0.87,4658,93,0.722,0.203,715197633,1,99.96090040638046,Attrition,Attrition
60,M,1,Unknown,Divorced,$40K - $60K,Blue,49,4,3,2,3012.0,0,3012.0,0.538,1315,23,0.278,0.0,789262683,1,85.90967772666471,Attrition,Attrition
43,F,2,Graduate,Married,Less than $40K,Blue,36,6,3,2,2570.0,2107,463.0,0.651,4058,83,0.766,0.82,712389108,1,99.94524687612368,Attrition,Attrition
42,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,1,2,9247.0,710,8537.0,0.735,1190,30,0.5,0.077,711948333,1,99.7231518641607,Attrition,Attrition
37,M,1,High School,Married,$40K - $60K,Blue,28,3,4,2,3601.0,1236,2365.0,0.726,1802,34,0.478,0.343,708913233,1,95.85278482469323,Attrition,Attrition
60,F,1,Uneducated,Married,Less than $40K,Blue,36,5,1,0,1913.0,1272,641.0,1.008,1448,22,1.0,0.665,714606558,1,99.98326961510689,Attrition,Attrition
59,F,0,Unknown,Married,Unknown,Blue,49,5,2,4,6996.0,0,6996.0,0.871,2384,33,0.375,0.0,718404783,0,0.7504529158372991,Existing,Existing
43,F,1,Uneducated,Divorced,Less than $40K,Blue,36,5,2,3,2077.0,1254,823.0,0.821,4226,75,1.143,0.604,710952933,1,99.96152544444892,Attrition,Attrition
56,F,3,High School,Married,Less than $40K,Blue,37,6,1,3,4008.0,1650,2358.0,1.0,5429,71,0.732,0.412,714315858,1,97.00301793103677,Attrition,Attrition
46,F,3,Uneducated,Married,Less than $40K,Blue,35,6,5,1,2069.0,1101,968.0,0.741,7307,82,0.745,0.532,711658758,1,99.44229573188824,Attrition,Attrition
44,M,0,Uneducated,Married,Less than $40K,Blue,24,5,3,0,8837.0,2103,6734.0,0.559,3753,60,0.875,0.238,720840108,1,99.88991455069241,Attrition,Attrition
42,M,2,Graduate,Unknown,$40K - $60K,Blue,30,3,2,5,3735.0,1723,2012.0,0.595,14501,92,0.84,0.461,718372458,1,99.90777467154511,Attrition,Attrition
38,F,2,High School,Married,$40K - $60K,Blue,31,4,2,4,1593.0,1091,502.0,0.87,4136,67,0.718,0.685,766111383,1,99.81749817645613,Attrition,Attrition
51,M,2,Graduate,Married,$80K - $120K,Blue,34,5,4,1,13587.0,2374,11213.0,0.789,4995,88,0.692,0.175,711350133,1,99.89277811646056,Attrition,Attrition
37,F,3,Unknown,Married,Less than $40K,Blue,25,6,2,1,1438.3,674,764.3,2.18,1717,31,0.722,0.469,711113958,1,99.90097493420365,Attrition,Attrition
47,M,4,Unknown,Married,$80K - $120K,Blue,35,3,3,4,5589.0,1430,4159.0,0.632,1570,31,0.722,0.256,713577483,1,98.9529996361799,Attrition,Attrition
49,F,0,Unknown,Single,Unknown,Blue,43,6,3,3,2874.0,0,2874.0,0.676,4617,89,0.78,0.0,813895458,1,99.9002930581679,Attrition,Attrition
48,F,4,Graduate,Married,Less than $40K,Blue,21,4,6,0,1930.0,0,1930.0,0.815,5033,87,0.582,0.0,710542983,1,99.89200752642694,Attrition,Attrition
37,F,5,Unknown,Married,Less than $40K,Blue,29,6,1,2,2140.0,0,2140.0,0.602,4610,65,1.321,0.0,710343783,1,99.91740887651211,Attrition,Attrition
35,F,1,College,Unknown,Unknown,Blue,29,4,3,3,1438.3,966,472.3,0.871,5249,81,0.761,0.672,710423358,1,99.87037582463613,Attrition,Attrition
26,M,0,High School,Single,$40K - $60K,Blue,15,3,1,3,3324.0,0,3324.0,0.537,982,22,0.692,0.0,713259858,0,39.784276347949174,Existing,Existing
52,M,1,Graduate,Married,$80K - $120K,Blue,36,4,3,2,34516.0,549,33967.0,0.78,1629,32,0.778,0.016,717561108,1,89.93384598453082,Attrition,Attrition
42,M,5,Uneducated,Single,$60K - $80K,Blue,36,1,1,2,6618.0,1738,4880.0,0.72,5022,76,0.854,0.263,720463833,1,99.92140296206077,Attrition,Attrition
55,F,2,Post-Graduate,Married,Less than $40K,Blue,45,3,3,3,2163.0,0,2163.0,0.816,1349,47,0.88,0.0,718093233,1,96.61180721590932,Attrition,Attrition
26,M,0,High School,Single,$60K - $80K,Blue,21,6,2,3,1672.0,957,715.0,0.576,2099,34,0.417,0.572,816033783,1,98.36101769384734,Attrition,Attrition
41,M,4,High School,Single,$120K +,Blue,28,5,1,4,34516.0,0,34516.0,0.791,4004,86,0.755,0.0,709585758,1,99.9232406789495,Attrition,Attrition
50,F,1,High School,Married,$40K - $60K,Blue,43,4,3,4,2961.0,2048,913.0,0.913,4056,92,0.769,0.692,709638783,1,99.94540163222342,Attrition,Attrition
65,M,1,High School,Married,$40K - $60K,Blue,56,6,2,2,2246.0,1326,920.0,0.543,1429,32,0.455,0.59,714321408,1,99.91726807613028,Attrition,Attrition
44,F,3,Unknown,Divorced,$40K - $60K,Blue,34,2,3,2,1689.0,0,1689.0,0.202,1588,37,0.276,0.0,709232808,0,0.19374380907021074,Existing,Existing
48,F,2,Unknown,Single,Unknown,Blue,38,4,4,3,2792.0,1375,1417.0,0.854,4364,62,0.879,0.492,714895608,1,99.50415293282072,Attrition,Attrition
48,F,3,High School,Married,Less than $40K,Blue,40,1,2,1,2097.0,1255,842.0,0.61,4189,83,0.976,0.598,712253058,1,99.97318476890824,Attrition,Attrition
56,M,2,Graduate,Married,$120K +,Blue,49,4,1,4,8902.0,1932,6970.0,0.781,969,29,1.071,0.217,789577833,1,93.58476005012687,Attrition,Attrition
50,F,1,Graduate,Married,Less than $40K,Blue,35,5,2,2,3510.0,1881,1629.0,0.66,3808,81,0.884,0.536,779945508,1,99.938806445454,Attrition,Attrition
44,F,4,Graduate,Unknown,Less than $40K,Blue,39,1,4,2,3017.0,1868,1149.0,0.722,2096,50,0.471,0.619,820047858,0,8.29056605709423,Existing,Existing
55,M,1,Graduate,Married,$60K - $80K,Blue,44,6,2,4,2173.0,1520,653.0,0.652,1485,26,0.529,0.699,789196158,1,99.87655768135133,Attrition,Attrition
44,M,3,Post-Graduate,Single,$80K - $120K,Blue,38,5,2,3,19724.0,0,19724.0,0.644,3830,82,0.673,0.0,769974258,1,99.88153297157106,Attrition,Attrition
53,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,36,4,2,0,29205.0,1208,27997.0,0.957,1556,43,1.048,0.041,710677608,1,99.98807860272669,Attrition,Attrition
41,M,5,Graduate,Married,$80K - $120K,Blue,37,1,3,2,12578.0,2517,10061.0,0.875,8362,82,0.64,0.2,717859233,1,87.41243760179461,Attrition,Attrition
34,F,1,Uneducated,Unknown,Less than $40K,Blue,25,1,2,3,3074.0,0,3074.0,0.718,2721,54,0.688,0.0,716709858,0,7.053987079410434,Existing,Existing
55,M,3,Uneducated,Single,$40K - $60K,Blue,36,1,3,3,10949.0,829,10120.0,0.749,7685,91,0.596,0.076,711128433,1,99.70039567381559,Attrition,Attrition
50,M,1,Post-Graduate,Unknown,$80K - $120K,Gold,36,2,3,2,34516.0,0,34516.0,1.032,5547,75,0.744,0.0,718353633,0,6.6390213239412255,Existing,Existing
40,F,3,College,Unknown,$40K - $60K,Blue,20,6,2,2,2037.0,1349,688.0,0.743,4574,84,0.714,0.662,720510333,1,99.96336628986184,Attrition,Attrition
49,M,1,Doctorate,Married,$120K +,Blue,38,6,1,3,9364.0,618,8746.0,0.554,1099,27,0.8,0.066,712454058,1,99.56722194861423,Attrition,Attrition
48,M,4,Graduate,Single,$40K - $60K,Blue,36,5,2,3,7514.0,0,7514.0,0.514,4789,69,0.408,0.0,717247383,1,98.45971680084261,Attrition,Attrition
40,F,2,Graduate,Single,Less than $40K,Blue,29,4,3,2,2295.0,0,2295.0,0.699,3292,62,0.824,0.0,711990933,1,98.48310895978479,Attrition,Attrition
56,M,0,Doctorate,Single,$80K - $120K,Blue,47,2,1,2,7204.0,0,7204.0,0.803,14042,113,0.766,0.0,716296833,1,99.65420498590566,Attrition,Attrition
49,F,3,Uneducated,Single,Unknown,Blue,38,6,2,1,12860.0,0,12860.0,0.646,1348,27,0.286,0.0,721148358,1,90.92284576884494,Attrition,Attrition
43,M,4,College,Married,$60K - $80K,Blue,24,3,5,4,6231.0,0,6231.0,1.054,1448,30,0.875,0.0,778706508,1,94.82080153952677,Attrition,Attrition
55,F,0,Graduate,Single,Less than $40K,Blue,36,6,1,1,2695.0,0,2695.0,0.816,4557,94,0.843,0.0,710598408,1,99.94995839694062,Attrition,Attrition
31,F,0,Graduate,Single,Less than $40K,Blue,22,3,1,1,4254.0,2464,1790.0,0.764,2366,62,0.722,0.579,718394658,1,99.5264503720722,Attrition,Attrition
46,M,1,Uneducated,Unknown,$40K - $60K,Blue,27,6,3,3,12781.0,1253,11528.0,0.638,1073,21,0.4,0.098,788780958,1,94.48767845093833,Attrition,Attrition
39,F,2,Graduate,Single,$40K - $60K,Blue,34,5,2,4,5858.0,0,5858.0,0.853,3355,77,0.604,0.0,708644208,1,99.51836339930564,Attrition,Attrition
40,F,3,Uneducated,Married,Less than $40K,Blue,35,5,2,4,3140.0,2183,957.0,0.58,5109,78,0.733,0.695,815860008,1,99.90090073077982,Attrition,Attrition
51,F,3,High School,Single,Less than $40K,Blue,38,1,3,2,1759.0,1345,414.0,0.61,4351,81,0.688,0.765,771336783,1,99.9553487613898,Attrition,Attrition
45,F,2,Graduate,Unknown,Less than $40K,Blue,35,6,3,3,3240.0,2517,723.0,0.636,1904,41,0.519,0.777,718345233,0,35.9016789419658,Existing,Attrition
58,M,2,Uneducated,Single,$80K - $120K,Blue,46,1,3,1,10286.0,0,10286.0,0.908,8199,59,0.903,0.0,713131158,0,0.4646103377871401,Existing,Existing
43,F,4,Graduate,Married,Less than $40K,Blue,34,2,3,1,1620.0,0,1620.0,0.73,4570,82,0.952,0.0,789491058,1,99.76768327567895,Attrition,Attrition
